UAntID,Colony,Treat,Trial,i,a,ActInact,ClustDesc
Jun14_6_lyow,Jun14_6,RemLazy,post1,0.453642384,0.26986755,NA,forager
Jun14_6_lyow,Jun14_6,RemLazy,pre,0,0.832229581,A,forager
Jun14_6_odyg,Jun14_6,RemLazy,pre,0.079470199,0.175496689,NA,patroller
Jun14_6_odyg,Jun14_6,RemLazy,post2,0.321192053,0.054635762,NA,patroller
Jun14_6_odyg,Jun14_6,RemLazy,post1,0.328918322,0.078366446,NA,patroller
Jun14_6_oggw,Jun14_6,RemLazy,pre,0.509933775,0.323399558,A,forager
Jun14_6_ogol,Jun14_6,RemLazy,post2,0.752759382,0,I,nurse
Jun14_6_ogol,Jun14_6,RemLazy,pre,0.558498896,0.19205298,NA,nurse
Jun14_6_ogol,Jun14_6,RemLazy,post1,0.402317881,0.026490066,NA,nurse
Jun14_6_ogwg,Jun14_6,RemLazy,post2,0.543046358,0.099337748,NA,NA
Jun14_6_ogwg,Jun14_6,RemLazy,post1,0.42218543,0.102649007,NA,NA
Jun14_6_olog,Jun14_6,RemLazy,post1,0.305739514,0.121412804,NA,NA
Jun14_6_oodo,Jun14_6,RemLazy,pre,0.513245033,0.177152318,NA,nurse
Jun14_6_oodo,Jun14_6,RemLazy,post1,0.889072848,0,I,nurse
Jun14_6_oodo,Jun14_6,RemLazy,post2,0.623620309,0.302428256,A,nurse
Jun14_6_oold,Jun14_6,RemLazy,pre,0.759381898,0.022075055,NA,inactive
Jun14_6_oold,Jun14_6,RemLazy,post1,0.382450331,0.19205298,NA,inactive
Jun14_6_oood,Jun14_6,RemLazy,post2,0.321192053,0.299116998,A,patroller
Jun14_6_oood,Jun14_6,RemLazy,post1,0.049668874,0.291390728,A,patroller
Jun14_6_oood,Jun14_6,RemLazy,pre,0.533112583,0.029801325,NA,patroller
Jun14_6_ooow,Jun14_6,RemLazy,post1,0.527593819,0.104856512,NA,patroller
Jun14_6_ooow,Jun14_6,RemLazy,post2,0.267108168,0.178807947,NA,patroller
Jun14_6_ooow,Jun14_6,RemLazy,pre,0.427152318,0.346578366,A,patroller
Jun14_6_ooww,Jun14_6,RemLazy,pre,0.402317881,0.036423841,NA,patroller
Jun14_6_ooww,Jun14_6,RemLazy,post1,0.290286976,0.182119205,NA,patroller
Jun14_6_ooxx,Jun14_6,RemLazy,post2,0.634657837,0.039735099,I,NA
Jun14_6_owgg,Jun14_6,RemLazy,post2,0.42384106,0.014348786,NA,NA
Jun14_6_owgg,Jun14_6,RemLazy,post1,0.385209713,0.174392936,NA,NA
Jun14_6_owly,Jun14_6,RemLazy,post1,0.033112583,0.802428256,A,inactive
Jun14_6_owly,Jun14_6,RemLazy,pre,0.735099338,0.009933775,NA,inactive
Jun14_6_owwo,Jun14_6,RemLazy,pre,0.493377483,0.236203091,NA,nurse
Jun14_6_owxx,Jun14_6,RemLazy,post2,0,0.799668874,A,NA
Jun14_6_owyd,Jun14_6,RemLazy,post2,0.609271523,0.014900662,NA,NA
Jun14_6_owyx,Jun14_6,RemLazy,post1,0.503311258,0.033112583,NA,NA
Jun14_6_oylw,Jun14_6,RemLazy,post1,0.301324503,0.397350993,A,nurse
Jun14_6_oylw,Jun14_6,RemLazy,post2,0.658940397,0.011589404,I,nurse
Jun14_6_oylw,Jun14_6,RemLazy,pre,0.283664459,0.178807947,NA,nurse
Jun14_6_oyoy,Jun14_6,RemLazy,post2,0.091059603,0.081125828,NA,forager
Jun14_6_oyoy,Jun14_6,RemLazy,pre,0.368653422,0.355408389,A,forager
Jun14_6_oyoy,Jun14_6,RemLazy,post1,0.246136865,0.10816777,NA,forager
Jun14_6_oyxx,Jun14_6,RemLazy,pre,1,0,I,inactive
Jun14_6_oyyo,Jun14_6,RemLazy,pre,0.486754967,0.048013245,NA,patroller
Jun14_6_oyyo,Jun14_6,RemLazy,post1,0.431567329,0.092715232,NA,patroller
Jun14_6_oyyo,Jun14_6,RemLazy,post2,0.252759382,0.199779249,NA,patroller
Jun14_6_wdgg,Jun14_6,RemLazy,pre,0.539735099,0.445364238,A,inactive
Jun14_6_wgyo,Jun14_6,RemLazy,pre,0.091059603,0.523178808,A,patroller
Jun14_6_wgyo,Jun14_6,RemLazy,post2,0.5,0.029801325,NA,patroller
Jun14_6_wgyo,Jun14_6,RemLazy,post1,0.439293598,0.100441501,NA,patroller
Jun14_6_wlol,Jun14_6,RemLazy,post1,0.665562914,0.087748344,NA,patroller
Jun14_6_wlol,Jun14_6,RemLazy,pre,0.658940397,0.028697572,NA,patroller
Jun14_6_woll,Jun14_6,RemLazy,post2,0.046357616,0.231788079,NA,NA
Jun14_6_wooo,Jun14_6,RemLazy,pre,0.688741722,0.142384106,NA,inactive
Jun14_6_wooo,Jun14_6,RemLazy,post2,0.766004415,0.11589404,I,inactive
Jun14_6_woyg,Jun14_6,RemLazy,post1,1,0,I,NA
Jun14_6_woyg,Jun14_6,RemLazy,post2,0.322847682,0.341059603,A,NA
Jun14_6_wwlg,Jun14_6,RemLazy,pre,0.913907285,0,I,inactive
Jun14_6_wwww,Jun14_6,RemLazy,pre,0.460264901,0,NA,patroller
Jun14_6_wwyy,Jun14_6,RemLazy,pre,0.220750552,0.413907285,A,nurse
Jun14_6_wwyy,Jun14_6,RemLazy,post1,1,0,I,nurse
Jun14_6_wwyy,Jun14_6,RemLazy,post2,0.529801325,0.284768212,NA,nurse
Jun14_6_wywy,Jun14_6,RemLazy,pre,0.846578366,0.153421634,I,inactive
Jun14_6_wyyw,Jun14_6,RemLazy,post1,0.155629139,0.430463576,A,inactive
Jun14_6_wyyw,Jun14_6,RemLazy,pre,0.720750552,0.119205298,NA,inactive
Jun14_6_xggo,Jun14_6,RemLazy,post1,0.671081678,0.049668874,I,inactive
Jun14_6_xggo,Jun14_6,RemLazy,pre,0.773178808,0.021523179,NA,inactive
Jun14_6_xggo,Jun14_6,RemLazy,post2,0.442604857,0.120309051,NA,inactive
Jun14_6_xlgg,Jun14_6,RemLazy,post2,0.26986755,0.294701987,A,inactive
Jun14_6_xlgg,Jun14_6,RemLazy,pre,0.685430464,0.046357616,NA,inactive
Jun14_6_xyxx,Jun14_6,RemLazy,pre,0.55794702,0.026490066,NA,patroller
Jun14_6_xyxx,Jun14_6,RemLazy,post2,0.01986755,0.448675497,A,patroller
Jun14_6_ydoy,Jun14_6,RemLazy,post2,0.272626932,0.560706402,A,NA
Jun14_6_ydoy,Jun14_6,RemLazy,post1,0.486754967,0.418874172,A,NA
Jun14_6_ygdd,Jun14_6,RemLazy,post1,0.220750552,0.37196468,A,NA
Jun14_6_yggg,Jun14_6,RemLazy,pre,0.21192053,0.236203091,NA,patroller
Jun14_6_yggg,Jun14_6,RemLazy,post1,0.380794702,0.26986755,NA,patroller
Jun14_6_ylll,Jun14_6,RemLazy,pre,0.593818985,0.030905077,NA,patroller
Jun14_6_ylll,Jun14_6,RemLazy,post1,0.725165563,0.070640177,I,patroller
Jun14_6_ylyg,Jun14_6,RemLazy,pre,0.937086093,0,I,inactive
Jun14_6_yody,Jun14_6,RemLazy,pre,0.341059603,0.465231788,A,forager
Jun14_6_yody,Jun14_6,RemLazy,post2,0.582781457,0.081125828,NA,forager
Jun14_6_yody,Jun14_6,RemLazy,post1,0.357615894,0.185430464,NA,forager
Jun14_6_yogw,Jun14_6,RemLazy,post1,0.284768212,0.364238411,A,nurse
Jun14_6_yogw,Jun14_6,RemLazy,post2,0.466887417,0.164459161,NA,nurse
Jun14_6_yogw,Jun14_6,RemLazy,pre,0.54415011,0.22406181,NA,nurse
Jun14_6_yool,Jun14_6,RemLazy,post2,0.531456954,0.036423841,NA,patroller
Jun14_6_yool,Jun14_6,RemLazy,pre,0.569536424,0.163355408,NA,patroller
Jun14_6_yool,Jun14_6,RemLazy,post1,0.90397351,0.028145695,I,patroller
Jun14_6_yowg,Jun14_6,RemLazy,post1,0.274834437,0.097682119,NA,nurse
Jun14_6_yowg,Jun14_6,RemLazy,pre,0.342163355,0.267108168,NA,nurse
Jun14_6_ywgo,Jun14_6,RemLazy,post1,0.359271523,0.256622517,NA,NA
Jun14_6_ywld,Jun14_6,RemLazy,pre,0.84602649,0,I,inactive
Jun14_6_ywwy,Jun14_6,RemLazy,pre,0.506622517,0.120309051,NA,patroller
Jun14_6_ywwy,Jun14_6,RemLazy,post2,0.524834437,0.114238411,NA,patroller
Jun14_6_ywwy,Jun14_6,RemLazy,post1,0.445364238,0.279801325,NA,patroller
Jun14_6_yxoo,Jun14_6,RemLazy,post1,0.537527594,0.062913907,NA,patroller
Jun14_6_yxoo,Jun14_6,RemLazy,post2,0.296909492,0.250551876,NA,patroller
Jun14_6_yxoo,Jun14_6,RemLazy,pre,0.390728477,0.039735099,NA,patroller
Jun14_6_yygl,Jun14_6,RemLazy,pre,0.444812362,0.082781457,NA,patroller
Jun14_6_yygl,Jun14_6,RemLazy,post1,0.374172185,0.213024283,NA,patroller
Jun14_6_yygl,Jun14_6,RemLazy,post2,0.258278146,0.233995585,NA,patroller
Jun14_6_yyxx,Jun14_6,RemLazy,pre,1,0,I,inactive
Jun14_6_yyxy,Jun14_6,RemLazy,pre,1,0,I,inactive
Jun14_6_yyyy,Jun14_6,RemLazy,post1,1,0,I,NA
Jun14_6_yyyy,Jun14_6,RemLazy,post2,1,0,I,NA
Jun14_7_ddyy,Jun14_7,RemActive,post2,0.604337748,0.088289183,NA,NA
Jun14_7_dlgd,Jun14_7,RemActive,pre,0.491169978,0.141280353,I,inactive
Jun14_7_dlgx,Jun14_7,RemActive,post2,0.147350993,0.59602649,A,NA
Jun14_7_dwgy,Jun14_7,RemActive,pre,0.186534216,0.375275938,A,forager
Jun14_7_dygw,Jun14_7,RemActive,post1,0.460264901,0.093818985,NA,patroller
Jun14_7_dygw,Jun14_7,RemActive,pre,0.315673289,0.018763797,NA,patroller
Jun14_7_ggdo,Jun14_7,RemActive,pre,0.210816777,0.081677704,NA,patroller
Jun14_7_gggg,Jun14_7,RemActive,post2,0.362582781,0.168874172,NA,inactive
Jun14_7_gggg,Jun14_7,RemActive,post1,0.333333333,0.534216336,NA,inactive
Jun14_7_gggg,Jun14_7,RemActive,pre,1,0,I,inactive
Jun14_7_gglo,Jun14_7,RemActive,post1,0.529801325,0.16004415,I,nurse
Jun14_7_gglo,Jun14_7,RemActive,post2,0.440397351,0.185430464,NA,nurse
Jun14_7_gglo,Jun14_7,RemActive,pre,0.236203091,0.250551876,NA,nurse
Jun14_7_ggxx,Jun14_7,RemActive,post1,0.175496689,0.51214128,NA,NA
Jun14_7_ggxx,Jun14_7,RemActive,post2,0.089676233,0.64749816,A,NA
Jun14_7_goxx,Jun14_7,RemActive,post2,0.306291391,0.405629139,NA,NA
Jun14_7_goyo,Jun14_7,RemActive,post1,0.197019868,0.430463576,NA,patroller
Jun14_7_goyo,Jun14_7,RemActive,pre,0.309050773,0.071743929,NA,patroller
Jun14_7_gwwg,Jun14_7,RemActive,pre,0.171081678,0.470198675,A,nurse
Jun14_7_gxwo,Jun14_7,RemActive,pre,0.081677704,0.539630836,A,forager
Jun14_7_lggy,Jun14_7,RemActive,pre,0.143487859,0.258292527,NA,nurse
Jun14_7_lggy,Jun14_7,RemActive,post2,0.619477557,0.292222222,NA,nurse
Jun14_7_llxg,Jun14_7,RemActive,pre,0,0.325452467,NA,patroller
Jun14_7_llxg,Jun14_7,RemActive,post1,0.254966887,0.455298013,NA,patroller
Jun14_7_llxo,Jun14_7,RemActive,pre,0.110927152,0.059602649,NA,patroller
Jun14_7_llxx,Jun14_7,RemActive,post1,0.675496689,0.189845475,I,NA
Jun14_7_llyy,Jun14_7,RemActive,post1,0.03200883,0.645695364,A,NA
Jun14_7_llyy,Jun14_7,RemActive,post2,0.771523179,0.067880795,I,NA
Jun14_7_lwox,Jun14_7,RemActive,pre,0.162251656,0.357216817,NA,nurse
Jun14_7_lwoy,Jun14_7,RemActive,post1,0,0.802980132,A,NA
Jun14_7_lywo,Jun14_7,RemActive,pre,0.146799117,0.302428256,NA,nurse
Jun14_7_lyxx,Jun14_7,RemActive,post1,0.009933775,0.706401766,A,NA
Jun14_7_ogol,Jun14_7,RemActive,post2,0.561272995,0.058800589,NA,NA
Jun14_7_ogol,Jun14_7,RemActive,post1,0.263245033,0.223509934,NA,NA
Jun14_7_oogl,Jun14_7,RemActive,pre,0.127981391,0.323769873,NA,patroller
Jun14_7_ooyg,Jun14_7,RemActive,pre,0.300368157,0.167231127,NA,nurse
Jun14_7_owgg,Jun14_7,RemActive,pre,0.103752759,0.281456954,NA,patroller
Jun14_7_owgg,Jun14_7,RemActive,post2,0.428807947,0.170529801,NA,patroller
Jun14_7_owgx,Jun14_7,RemActive,post1,0.5,0.5,I,NA
Jun14_7_owow,Jun14_7,RemActive,post1,0.309050773,0.466887417,NA,inactive
Jun14_7_owow,Jun14_7,RemActive,pre,0.417218543,0.144591611,NA,inactive
Jun14_7_oyyo,Jun14_7,RemActive,post1,0.029801325,0.253311258,NA,patroller
Jun14_7_oyyo,Jun14_7,RemActive,pre,0.21009772,0.146795522,NA,patroller
Jun14_7_wlol,Jun14_7,RemActive,pre,0,1,A,forager
Jun14_7_wlwg,Jun14_7,RemActive,pre,0.093010045,0.395909284,A,nurse
Jun14_7_woll,Jun14_7,RemActive,post2,0.205298013,0.367549669,NA,inactive
Jun14_7_woll,Jun14_7,RemActive,pre,0.666666667,0.25607064,I,inactive
Jun14_7_woll,Jun14_7,RemActive,post1,0.048565121,0.651214128,A,inactive
Jun14_7_wowo,Jun14_7,RemActive,pre,0.109663409,0.127736911,NA,patroller
Jun14_7_wwdo,Jun14_7,RemActive,pre,0.370860927,0.251655629,NA,forager
Jun14_7_wwlg,Jun14_7,RemActive,post1,0.440397351,0.059602649,NA,nurse
Jun14_7_wwlg,Jun14_7,RemActive,pre,0.145695364,0.274104594,NA,nurse
Jun14_7_wwww,Jun14_7,RemActive,post1,0.531456954,0.137417219,I,patroller
Jun14_7_wwww,Jun14_7,RemActive,pre,0.167770419,0.121797499,NA,patroller
Jun14_7_xllo,Jun14_7,RemActive,pre,0.419426049,0.364238411,A,forager
Jun14_7_xoyl,Jun14_7,RemActive,post2,0.163907285,0.478476821,A,inactive
Jun14_7_xoyl,Jun14_7,RemActive,pre,0.407284768,0.203642384,NA,inactive
Jun14_7_xxyy,Jun14_7,RemActive,pre,0.117549669,0.39765839,A,patroller
Jun14_7_xxyy,Jun14_7,RemActive,post1,0.137417219,0.13410596,NA,patroller
Jun14_7_ydoy,Jun14_7,RemActive,pre,0.07980456,0.314564143,NA,patroller
Jun14_7_ygdx,Jun14_7,RemActive,post1,0.453642384,0.387417219,NA,inactive
Jun14_7_ygdx,Jun14_7,RemActive,pre,0.511255042,0.026490066,I,inactive
Jun14_7_ygow,Jun14_7,RemActive,pre,0.38202429,0.135761589,NA,inactive
Jun14_7_ylgy,Jun14_7,RemActive,post1,0.534768212,0.233443709,I,inactive
Jun14_7_ylgy,Jun14_7,RemActive,pre,0.449227373,0.045253863,I,inactive
Jun14_7_yogw,Jun14_7,RemActive,pre,0.504415011,0.060706402,I,inactive
Jun14_7_yygg,Jun14_7,RemActive,post2,0.805739514,0.137969095,I,inactive
Jun14_7_yygg,Jun14_7,RemActive,pre,0.5,0.018211921,I,inactive
Jun14_7_yygg,Jun14_7,RemActive,post1,0,0.650662252,A,inactive
Jun14_7_yylg,Jun14_7,RemActive,pre,0.156351792,0.021715527,NA,patroller
Jun14_7_yyxx,Jun14_7,RemActive,post1,0.337748344,0.225165563,NA,NA
Jun14_7_yyyy,Jun14_7,RemActive,post1,0.162251656,0.461368653,NA,nurse
Jun14_7_yyyy,Jun14_7,RemActive,post2,0.645695364,0,I,nurse
Jun14_7_yyyy,Jun14_7,RemActive,pre,0.099337748,0.367330356,A,nurse
